O,CdTe_0.5Se_0.5,M_Se,-0.681,-2,0,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Br,CdTe_0.5Se_0.5,M_Se,-0.492,-2,0,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
O,CdTe_0.5Se_0.5,M_Se,-0.366,-2,-1,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Cd,CdTe_0.5Se_0.5,M_Se,0.774,-2,0,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
O,CdTe_0.5Se_0.5,M_Se,0.969,-2,-2,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Cd,CdTe_0.5Se_0.5,M_Se,1.016,-2,-1,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
Br,CdTe_0.5Se_0.5,M_Se,1.068,-2,-1,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
Cd,CdTe_0.5Se_0.5,M_Se,1.211,-2,-2,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
Cd,CdTe_0.5Se_0.5,M_Se,1.422,-2,-3,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
O,CdTe_0.5Se_0.5,M_Se,1.433,-2,-3,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Br,CdTe_0.5Se_0.5,M_Se,1.591,-2,-2,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
Cd,CdTe_0.5Se_0.5,M_Se,1.981,-2,-4,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
O,CdTe_0.5Se_0.5,M_Se,2.072,-2,-4,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Br,CdTe_0.5Se_0.5,M_Se,2.166,-2,-3,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
Br,CdTe_0.5Se_0.5,M_Se,2.493,-2,-4,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
S,CdTe_0.5Se_0.5,M_Te,-0.939,-2,1,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cl,CdTe_0.5Se_0.5,M_Te,-0.844,-2,1,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Cd,CdTe_0.5Se_0.5,M_Te,-0.726,-2,1,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
S,CdTe_0.5Se_0.5,M_Te,-0.649,-2,0,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cl,CdTe_0.5Se_0.5,M_Te,-0.543,-2,0,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
S,CdTe_0.5Se_0.5,M_Te,-0.34,-2,-1,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cd,CdTe_0.5Se_0.5,M_Te,0.633,-2,0,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
Cd,CdTe_0.5Se_0.5,M_Te,0.633,-2,-1,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
Cl,CdTe_0.5Se_0.5,M_Te,0.979,-2,-1,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Cd,CdTe_0.5Se_0.5,M_Te,1.165,-2,-2,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
S,CdTe_0.5Se_0.5,M_Te,1.213,-2,-2,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cl,CdTe_0.5Se_0.5,M_Te,1.503,-2,-2,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Cd,CdTe_0.5Se_0.5,M_Te,1.627,-2,-3,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
S,CdTe_0.5Se_0.5,M_Te,1.725,-2,-3,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cl,CdTe_0.5Se_0.5,M_Te,2.044,-2,-3,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Cd,CdTe_0.5Se_0.5,M_Te,2.058,-2,-4,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
S,CdTe_0.5Se_0.5,M_Te,2.314,-2,-4,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Cl,CdTe_0.5Se_0.5,M_Te,2.435,-2,-4,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Sc,CdSe_0.5S_0.5,M_Cd,-0.918,2,5,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1,2.9,2.885,1.747,2.232,2.717
Se,CdSe_0.5S_0.5,M_Cd,-0.859,2,5,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,2.052,2.037,4.811,3.677,2.543
S,CdSe_0.5S_0.5,M_Cd,-0.772,2,5,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4,1.814,1.799,5.349,4.201,3.052
Sc,CdSe_0.5S_0.5,M_Cd,-0.604,2,4,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1,2.9,2.885,1.747,2.232,2.717
Sb,CdSe_0.5S_0.5,M_Cd,-0.593,2,5,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3,3.248,3.233,3.004,2.244,2.376
Sb,CdSe_0.5S_0.5,M_Cd,-0.287,2,4,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3,3.248,3.233,3.004,2.244,2.376
S,CdSe_0.5S_0.5,M_Cd,-0.211,2,4,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4,1.814,1.799,5.349,4.201,3.052
Se,CdSe_0.5S_0.5,M_Cd,0.035,2,4,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,2.052,2.037,4.811,3.677,2.543
Se,CdSe_0.5S_0.5,M_Cd,0.491,2,3,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,2.052,2.037,4.811,3.677,2.543
